1;1;1;14;2;1;1;1;5;8;2;2;8;2;2;8;3;88;8;8;8;8;8;8;8;8;8;8;8;2;2;2;2;2;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;1;2;2;2;2;1;1;2;2;2;2;2;2;2;8;2;3;3;3;3;3;1;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10111;1;888888888;1;235.37964756;4;2
1;1;1;13;4;1;1;1;1;1;2;2;8;2;2;8;23;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;1;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;8;8;1;1;1;1;1;1;1;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;1;1;1;3;2;2;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10102;1;888888888;1;861.3232294;1;2
1;1;1;15;4;1;1;1;2;1;2;2;8;2;2;8;23;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;1;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;1;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;1;1;3;3;1;1;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10102;1;888888888;1;427.08882304;1;2
1;1;2;6;1;4;4;4;7;8;2;2;8;2;2;8;10;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;1;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;1;8;88;1;2;0;0;0;0;10110;1;888888888;1;1987.52591972;1;2
1;1;2;10;2;1;1;2;1;1;2;2;8;2;2;8;11;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;3;3;3;3;3;2;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10110;1;888888888;1;713.54166188;4;2
1;1;1;1;2;1;1;7;7;8;1;8;2;1;8;2;98;3;9;8;2;1;1;1;1;1;1;1;1;8;8;8;8;8;8;8;88;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;8;8;8;8;1;2;2;1;2;2;2;2;2;8;2;3;3;3;3;3;3;3;8;8;8;8;888888888;8;88;88;8;8;8;8;88;8;8;0;0;0;0;10110;1;888888888;1;1030.64495051;4;2
1;1;2;8;2;1;1;2;2;1;1;8;2;1;8;2;6;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;8;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;3;3;3;3;3;1;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10101;1;888888888;1;1603.40183178;3;2
1;1;2;10;2;1;1;2;1;1;1;8;2;2;2;8;5;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;8;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;1;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;3;3;3;3;3;2;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10101;1;888888888;1;1161.20203652;3;2
1;1;1;1;2;1;1;7;7;8;1;8;2;1;8;1;98;3;9;8;4;1;1;1;1;1;1;1;1;8;8;8;8;8;8;8;88;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;1;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;8;8;8;8;2;8;8;8;8;8;8;8;8;8;2;3;3;3;3;3;3;3;8;8;8;8;888888888;8;88;88;8;8;8;8;88;8;8;0;0;0;0;10101;1;888888888;1;920.19644017;3;2
1;1;2;6;1;4;2;3;7;8;1;8;2;1;8;1;12;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;5;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;3;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;1;8;88;1;2;0;0;0;0;10101;1;888888888;1;858.87535041;3;2
1;1;2;10;2;1;1;1;1;1;2;2;8;2;1;8;3;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;1;2;2;2;2;2;2;2;2;2;1;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;1;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;1;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10301;3;888888888;1;1175.44300408;3;2
1;1;1;10;2;1;1;2;1;1;2;1;8;2;1;8;7;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;2;3;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10301;3;888888888;1;1175.44300408;3;2
1;1;2;5;2;1;1;2;2;1;1;8;2;1;8;2;11;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;8;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;2;1;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10301;3;888888888;1;1597.84110942;3;2
1;1;2;10;2;1;1;2;1;1;2;2;8;1;8;9;9;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;1;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;3;2;3;3;3;2;3;2;2;2;2;888888888;8;88;88;8;8;1;8;88;1;2;0;0;0;0;10103;1;888888888;1;1161.93709718;1;2
1;1;1;1;2;1;1;3;7;8;1;8;1;1;8;1;98;3;9;8;2;1;1;1;1;1;1;1;1;8;8;8;8;8;8;8;88;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;8;8;8;8;2;8;8;8;8;8;8;8;8;8;2;3;3;2;3;3;3;3;8;8;8;8;888888888;8;88;88;8;8;8;8;88;8;8;0;0;0;0;10103;1;888888888;1;1015.51472612;1;2
1;1;1;6;2;1;1;3;7;8;1;8;1;1;8;1;11;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;1;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;1;8;88;1;2;0;0;0;0;10103;1;888888888;1;1016.03707329;1;2
1;1;1;10;1;13;1;1;2;1;2;1;8;1;8;2;9;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;1;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;1;3;3;3;3;2;3;2;2;2;2;888888888;8;88;88;8;8;1;8;88;1;2;0;0;0;0;10103;1;888888888;1;1042.5414113;1;2
1;1;1;6;2;13;1;3;7;8;1;8;1;1;8;1;12;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;3;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;1;8;88;1;2;0;0;0;0;10103;1;888888888;1;1042.5414113;1;2
1;1;1;6;1;4;4;4;7;8;2;2;8;1;8;2;8;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;9;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;3;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10104;1;888888888;1;1356.8647823;4;2
1;1;1;8;2;1;1;3;7;8;1;8;1;2;2;8;12;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;2;3;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10103;1;888888888;1;1716.40992764;3;2
1;1;1;14;2;1;1;1;5;8;2;2;8;2;2;8;3;88;8;8;8;8;8;8;8;8;8;8;8;1;1;2;2;1;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;8;2;1;1;3;3;3;1;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10103;1;888888888;1;235.37964756;3;2
1;1;2;5;2;1;1;3;7;8;1;8;2;1;8;1;12;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;1;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;2;3;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;1;8;1;2;0;0;0;0;10106;1;888888888;1;724.60891805;2;2
1;1;2;6;2;1;1;3;7;8;1;8;2;1;8;1;12;88;8;8;8;8;8;8;8;8;8;8;8;1;1;1;1;1;1;2;2;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;1;2;2;2;2;2;2;2;2;2;2;8;88;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;1;1;1;1;2;2;2;2;2;2;8;8;8;8;8;8;8;8;8;1;1;2;2;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10106;1;888888888;1;1344.67158959;2;2
1;1;1;7;2;1;1;1;1;1;1;8;2;2;1;8;9;88;8;8;8;8;8;8;8;8;8;8;8;1;1;3;1;1;1;2;1;88;8;8;88;8;8;88;88;8;8;8;8;8;8;8;8;8;8;8;8;8;8;88;8;8;8;8;8;8;8;8;8;8;8;8;88;2;3;1;2;2;2;2;2;2;2;2;2;2;3;2;2;2;2;2;2;2;2;2;2;2;2;8;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;8;8;1;1;1;1;1;1;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;2;3;3;3;3;3;3;3;2;2;2;2;888888888;8;88;88;8;8;2;2;88;8;2;0;0;0;0;10103;1;888888888;1;1484.64349532;4;1
